"","sample_names.1.","Phylum","Class","Order","Family","Genus","Species","SUM"
"16275","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Crenarchaeota","Thermoprotei","Thermoprotei_unclassified","Thermoprotei_unclassified","Thermoprotei_unclassified",NA,85
"16276","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",NA,4
"16277","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",NA,8
"16278","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobiaceae_unclassified",NA,40
"16279","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313",NA,81
"16280","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902",NA,88
"16281","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Cyanobacteria","Oxyphotobacteria","Synechococcales","Synechococcales_unclassified","Synechococcales_unclassified",NA,6
"16282","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Dependentiae","Babeliae","Babeliales","Babeliales_fa","Babeliales_ge",NA,2
"16283","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Dependentiae","Babeliae","Babeliales","Babeliales_unclassified","Babeliales_unclassified",NA,5
"16284","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Diapherotrites","Iainarchaeia","Iainarchaeia_or","Iainarchaeia_fa","Iainarchaeia_ge",NA,16
"16285","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Dinoflagellata","Dinophyceae","Dinophyceae_unclassified","Dinophyceae_unclassified","Dinophyceae_unclassified",NA,4
"16286","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Discosea","Longamoebia","Centramoebida","Centramoebida_fa","Acanthamoeba",NA,181
"16287","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Elusimicrobia","Lineage_IIb","Lineage_IIb_or","Lineage_IIb_fa","Lineage_IIb_ge",NA,9
"16288","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA,2514
"16289","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA,111
"16290","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacterales_Incertae_Sedis","Thiofractor",NA,310
"16291","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacterales_unclassified","Campylobacterales_unclassified",NA,139752
"16292","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","CH8-1-BAC","CH8-1-BAC_ge",NA,80
"16293","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",NA,70
"16294","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacteraceae_unclassified",NA,5
"16295","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured",NA,96
"16296","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Nitratiruptoraceae","Hydrogenimonas",NA,33634
"16297","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Nitratiruptoraceae","Nitratiruptor",NA,1365
"16298","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Nitratiruptoraceae","Nitratiruptoraceae_unclassified",NA,1532
"16299","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","P6-b51","P6-b51_ge",NA,256
"16300","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Rs-M59_termite_group","Rs-M59_termite_group_ge",NA,3
"16301","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",NA,187
"16302","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor",NA,1302
"16303","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovaceae_unclassified",NA,1380
"16304","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA,11951
"16305","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",NA,36
"16306","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA,591797
"16307","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Thiovulaceae_unclassified",NA,5827
"16308","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Thiovulum",NA,97
"16309","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Campylobacteria_unclassified","Campylobacteria_unclassified","Campylobacteria_unclassified",NA,793062
"16310","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Caminibacter",NA,451310
"16311","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Lebetimonas",NA,1304
"16312","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Nautilia",NA,9832
"16313","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Nautiliaceae_ge",NA,639
"16314","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Nautiliaceae_unclassified",NA,145474
"16315","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","Thioreductor",NA,5298852
"16316","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Campylobacteria","Nautiliales","Nautiliaceae","uncultured",NA,10917
"16317","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Desulfurellia","Desulfurellales","Desulfurellales_fa","Desulfurellales_ge",NA,8
"16318","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Desulfurellia","Desulfurellales","Desulfurellales_unclassified","Desulfurellales_unclassified",NA,5
"16319","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Desulfurellia","Desulfurellales","Hippeaceae","Hippea",NA,35
"16320","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Epsilonbacteraeota","Epsilonbacteraeota_unclassified","Epsilonbacteraeota_unclassified","Epsilonbacteraeota_unclassified","Epsilonbacteraeota_unclassified",NA,2262
"16321","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euglenozoa","Kinetoplastea","Metakinetoplastina","Metakinetoplastina_unclassified","Metakinetoplastina_unclassified",NA,7
"16322","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euglenozoa","Kinetoplastea","Metakinetoplastina","Neobodonida","Neobodo",NA,3
"16323","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified","Eukaryota_unclassified",NA,669121
"16324","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobaceae_unclassified",NA,138
"16325","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus",NA,418
"16326","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","uncultured",NA,15
"16327","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Euryarchaeota_unclassified","Euryarchaeota_unclassified","Euryarchaeota_unclassified","Euryarchaeota_unclassified",NA,90
"16328","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanocaldococcus",NA,282
"16329","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanococcaceae_unclassified",NA,5
"16330","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanococcus",NA,2
"16331","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanothermococcus",NA,12
"16332","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae","Methanotorris",NA,4
"16333","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanococci","Methanococcales","Methanococcales_unclassified","Methanococcales_unclassified",NA,10
"16334","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Methanopyri","Methanopyrales","Methanopyraceae","Methanopyrus",NA,618
"16335","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Pyrococcus",NA,9
"16336","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcaceae_unclassified",NA,29
"16337","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae","Thermococcus",NA,82
"16338","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","JdFR-43","JdFR-43_fa","JdFR-43_ge",NA,5
"16339","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1_fa","Marine_Benthic_Group_D_and_DHVEG-1_ge",NA,2
"16340","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Marine_Group_II","Marine_Group_II_fa","Marine_Group_II_ge",NA,72
"16341","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Marine_Group_III","Marine_Group_III_fa","Marine_Group_III_ge",NA,39
"16342","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Thermoplasmata_unclassified","Thermoplasmata_unclassified","Thermoplasmata_unclassified",NA,36
"16343","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Aciduliprofundaceae","Aciduliprofundum",NA,19
"16344","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Euryarchaeota","Thermoplasmata","uncultured","uncultured_fa","uncultured_ge",NA,5
"16345","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Fibrobacteres","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","Chitinivibrionaceae_unclassified",NA,2
"16346","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Fibrobacteres","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","possible_genus_03",NA,26
"16347","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Fibrobacteres","Fibrobacteres_unclassified","Fibrobacteres_unclassified","Fibrobacteres_unclassified","Fibrobacteres_unclassified",NA,18
"16348","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcaceae_unclassified",NA,13
"16349","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,46
"16350","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Bacilli_unclassified","Bacilli_unclassified","Bacilli_unclassified",NA,1
"16351","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Lactobacillales","Lactobacillales_unclassified","Lactobacillales_unclassified",NA,1
"16352","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA,22
"16353","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridiaceae_1_unclassified",NA,18
"16354","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_17",NA,83
"16355","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_4","Caminicella",NA,4
"16356","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_4","Clostridiaceae_4_unclassified",NA,3
"16357","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",NA,165
"16358","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Family_XI","Anaerococcus",NA,8
"16359","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcaceae_unclassified",NA,40
"16360","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Tepidibacter",NA,56
"16361","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",NA,2
"16362","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified",NA,22
"16363","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacteriaceae_unclassified",NA,64
"16364","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Psychrilyobacter",NA,642
"16365","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriales_unclassified","Fusobacteriales_unclassified",NA,2
"16366","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Gemmatimonadetes","BD2-11_terrestrial_group","BD2-11_terrestrial_group_or","BD2-11_terrestrial_group_fa","BD2-11_terrestrial_group_ge",NA,73
"16367","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Gemmatimonadetes","Gemmatimonadetes_unclassified","Gemmatimonadetes_unclassified","Gemmatimonadetes_unclassified","Gemmatimonadetes_unclassified",NA,1
"16368","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Gemmatimonadetes","MD2902-B12","MD2902-B12_or","MD2902-B12_fa","MD2902-B12_ge",NA,1
"16369","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Hydrogenedensaceae_unclassified",NA,1
"16370","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Hydrothermae","Hydrothermae_cl","Hydrothermae_or","Hydrothermae_fa","Hydrothermae_ge",NA,20
"16371","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Incertae_Sedis_ph","Incertae_Sedis_cl","Incertae_Sedis_or","Incertae_Sedis_fa","Telonema",NA,1
"16372","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Jakobida","Jakobida_cl","Jakobida_or","Jakobida_fa","Jakobida_ge",NA,1
"16373","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","MSBL3",NA,2
"16374","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,23
"16375","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","WCHB1-41_fa","WCHB1-41_ge",NA,1
"16376","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Korarchaeota","Korarchaeia","Korarchaeales","Korarchaeaceae","Candidatus_Korarchaeum",NA,7
"16377","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaerae_unclassified","Lentisphaerae_unclassified","Lentisphaerae_unclassified","Lentisphaerae_unclassified",NA,61
"16378","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA,15
"16379","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Victivallales","BD2-3","BD2-3_ge",NA,105
"16380","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Victivallales","PRD18C08","PRD18C08_ge",NA,4
"16381","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Lentisphaeria","Victivallales","Victivallales_unclassified","Victivallales_unclassified",NA,23
"16382","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Oligosphaeria","Oligosphaerales","Oligosphaeraceae","Oligosphaeraceae_unclassified",NA,1
"16383","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Oligosphaeria","Oligosphaerales","Oligosphaerales_unclassified","Oligosphaerales_unclassified",NA,4
"16384","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Oligosphaeria","Oligosphaeria_unclassified","Oligosphaeria_unclassified","Oligosphaeria_unclassified",NA,3
"16385","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Lentisphaerae","Oligosphaeria","P.palmC41","P.palmC41_fa","P.palmC41_ge",NA,9
"16386","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Margulisbacteria","Margulisbacteria_cl","Margulisbacteria_or","Margulisbacteria_fa","Margulisbacteria_ge",NA,8
"16387","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)_cl","Marinimicrobia_(SAR406_clade)_or","Marinimicrobia_(SAR406_clade)_fa","Marinimicrobia_(SAR406_clade)_ge",NA,420
"16388","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Modulibacteria","Moduliflexia","Moduliflexales","Moduliflexaceae","Moduliflexaceae_unclassified",NA,3
"16389","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Mollusca","Bivalvia","Mytiloida","Mytiloida_fa","Mytiloida_ge",NA,3
"16390","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Mollusca","Gastropoda","Gastropoda_unclassified","Gastropoda_unclassified","Gastropoda_unclassified",NA,57
"16391","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Mollusca","Gastropoda","Vetigastropoda","Vetigastropoda_fa","Vetigastropoda_ge",NA,3269
"16392","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Mollusca","Mollusca_unclassified","Mollusca_unclassified","Mollusca_unclassified","Mollusca_unclassified",NA,5
"16393","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nanoarchaeaeota","Nanoarchaeaeota_unclassified","Nanoarchaeaeota_unclassified","Nanoarchaeaeota_unclassified","Nanoarchaeaeota_unclassified",NA,1
"16394","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nanoarchaeaeota","Nanoarchaeia","Nanoarchaeales","Nanoarchaeaceae","Nanoarchaeum",NA,509
"16395","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nanoarchaeaeota","Nanoarchaeia","Nanoarchaeales","Nanoarchaeales_unclassified","Nanoarchaeales_unclassified",NA,15
"16396","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",NA,25
"16397","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","LS-NOB",NA,49
"16398","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina",NA,194
"16399","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospinaceae_unclassified",NA,32
"16400","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nitrospirae","BMS9AB35","BMS9AB35_or","BMS9AB35_fa","BMS9AB35_ge",NA,1
"16401","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nitrospirae","Thermodesulfovibrionia","Thermodesulfovibrionales","Thermodesulfovibrionaceae","Thermodesulfovibrio",NA,1
"16402","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Nitrospirae","Thermodesulfovibrionia","uncultured","uncultured_fa","uncultured_ge",NA,4
"16403","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Ochrophyta","Diatomea","Bacillariophytina","Bacillariophytina_unclassified","Bacillariophytina_unclassified",NA,2
"16404","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Ochrophyta","Diatomea","Bacillariophytina","Mediophyceae","Chaetoceros",NA,1
"16405","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Ochrophyta","Ochrophyta_unclassified","Ochrophyta_unclassified","Ochrophyta_unclassified","Ochrophyta_unclassified",NA,18
"16406","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Omnitrophicaeota","Omnitrophicaeota_cl","Omnitrophicaeota_or","Omnitrophicaeota_fa","Omnitrophicaeota_ge",NA,49
"16407","LVWS5_30_TP1_13L_CCTTCA_L005_trim_paired_merged_rRNA.nr_v132","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)_fa","Absconditabacteriales_(SR1)_ge",NA,15
